"012. Arbres - Plantation ou remplacement d’un arbre
",Demande d’informations concernant la plantation d’un nouvel arbre (privé ou en emprise)," Subvention – plantation d’arbres  https://www.laval.ca/Pages/Fr/Citoyens/subvention-plantation-arbres.aspx ,  Arbres en emprise  https://www.laval.ca/Pages/Fr/Citoyens/arbres-emprise.aspx ,  Règlementation relatif aux arbres (PDF)  https://www.laval.ca/Documents/Pages/Fr/Citoyens/environnement-recyclage-et-collectes/reglements-arbre-modifications.pdf ,  subvention pour la plantation d'un nouvel arbre https://www.laval.ca/Pages/Fr/Citoyens/subvention-plantation-arbres.aspx ,  Arbres en emprise  %09https:/www.laval.ca/Pages/Fr/Citoyens/arbres-emprise.aspx , ","Planifiez-vous une plantation suivant l’obtention d’un permis d’abattage?
Si vous planifiez planter un arbre en façade de votre maison, ou sur le côté, êtes-vous en mesure de bien identifier votre emprise afin de ne rien planter dans la partie appartenant à la ville?
Êtes-vous en attente de la ville pour planter un arbre de remplacement en emprise suivant un abattage?
","
Subvention pour la plantation d'un nouvel arbre :
La Ville de Laval offre une  ​sur les terrains des citoyens. Consultez le site Internet en cliquant sur « Citoyens » dans le menu principal du haut, et ensuite sur « Subventions et programmes », pour connaître :
les conditions d’admissibilité
les espèces recommandées et les arbres non admissibles
la procédure de demande de subvention, etc.

Si l'arbre est planté en remplacement d'un arbre abattu (à la suite de l'obtention d'un certificat d'autorisation d'abattage), la date limite de plantation doit être respectée pour avoir droit à la subvention. Celle-ci est toujours inscrite en bas du permis, au-dessus de la signature du directeur du Service des travaux publics ou son représentant autorisé. 


Plantation d’un arbre à la suite d’une nouvelle construction :
Se référer à l’article « Construction d’une maison neuve – obligations » de la banque d’information.


Plantation d’arbres en emprise ou sur un terrain public :
Définition d’emprise : l’emprise représente la portion de terrain adjacente à une voie publique située sur une propriété, mais appartenant à la Ville. La largeur varie d'un terrain à l'autre : elle peut être nulle ou avoir plus de 10 mètres.​ Référez-vous à votre certificat de localisation pour obtenir une mesure précise. Pour plus d'information, visitez le environnement.laval.ca, catégorie « Arbres », onglet « ». 

Seule la Ville de Laval est responsable de la plantation des arbres situés dans l’emprise publique, du choix de l’emplacement et de l’espèce d’arbre à planter. Les mêmes restrictions s’appliquent sur les terrains publics tels que les terre-pleins et les parcs.

Délais d’intervention : En raison d’un volume important d’arbre en emprise nécessitant une intervention, il est impossible pour la ville d’indiquer un délai ou une date à laquelle elle interviendra pour planter un arbre en emprise. Le délai de traitement d’une demande peut être de plusieurs mois, voire plus d’un an.  

Le citoyen N’A PAS à entretenir l’arbre planté dans l’emprise. Il ne doit pas tailler ou couper l’arbre en emprise.

Des constats d’infractions peuvent être émis aux citoyens qui empêchent la plantation d’un arbre en emprise ou s’ils endommagent un arbre de la ville.

","Remplacement d’un arbre, plantation, nouvel arbre, subvention, plan, plantage, reboisement, emprise, restrictions, choix d’arbres", Foresterie – Janie Jette,26/07/2017,29-01-2018
"054. Véhicule abandonné ou mal stationné 
",Demande d’intervention liée à un véhicule en apparence abandonné ou mal stationné causant une nuisance,,"-Emplacement exact et spécifier la fréquence
-Description et plaque du véhicule si possible
-Est-ce une situation récurrente et connue
","
"," Texte, texte, texte
","Nom – service
Nom – service ",26/07/2017,
"
057. Sapin non ramassé 
","Demande concernant les sapins non ramassés
 "," Sapins et arbres de Noël  https://www.laval.ca/Pages/Fr/Citoyens/sapins-et-arbres-de-noel.aspx ,  collecte des​​ matières recyclables https://www.laval.ca/Pages/Fr/Citoyens/recyclage.aspx ,  environnement.laval.ca https://www.laval.ca/Pages/Fr/Citoyens/environnement-recyclage-et-collectes.aspx , ","Seulement une adresse ou la rue en entier?
À quelle heure le sapin a-t-il été mis au chemin? (respect de l’horaire)
Le sapin est-il dépourvu de toutes décorations? (vérifier la conformité)
Le sapin a-t-il été mis dans un sac ? (vérifier la conformité)","
Si l’horaire ou la conformité ne sont PAS respectés :
Puisque certaines consignes n’ont pas été respectées, il faudra attendre la prochaine collecte, soit le même jour que la ​. Entre-temps, veillez à retirer votre sapin du bord de la voie publique.

Nous vous invitons à consulter notre site Internet à l’adresse  où vous trouverez une foule d’informations pertinentes concernant la collecte des sapins, la collecte des sacs de feuilles, etc. 


Si tout semble conforme : 
Une demande sera acheminée au service de l’Environnement et de l’écocitoyenneté et, à l’intérieur d’environ 3 jours ouvrables, vous serez contacté afin de vous indiquer les actions qui seront prises. 


","sapin, arbre de Noël, sapin pas ramassé, sapin oublié, sapin pas pris
",@@6  RÉFÉRENCES,Date de création,Dernière mise à jour
070. Graffitis ,Demande d’intervention liée à un graffiti sur un bâtiment ou équipement de la Ville," MTQ https://www.transports.gouv.qc.ca/fr/nous-joindre/Pages/nous-joindre.aspx ,  RTM https://rtm.quebec/fr ,  Société de transport de Montréal http://www.stm.info/fr ,  Société de transport de Laval http://www.stl.laval.qc.ca/ , ","Obtenir une description précise de l’endroit et de l’équipement vandalisé : le bâtiment, le type de module de jeux (balançoires, jeu à ressort, glissade, etc.), le type de mobilier urbain (banc, poubelle, etc.)","
L’information sera transmise au service concerné et une intervention de nettoyage aura lieu dans les 7 prochains jours, selon la description et l’emplacement.

Pour les graffitis à caractère haineux ou comportant des noms et numéro de téléphone, le service concerné sera IMMÉDIATEMENT informé afin qu’une attention y soit apportée rapidement, soit dans les 24 prochaines heures. 

Ces lieux ne sont pas sous l’autorité de la Ville de Laval :
Pour un graffiti sur les viaducs et murets longeant l’autoroute 15 Nord et Sud entre le boulevard Cartier et le boulevard de la Concorde, communiquez avec le ministère des Transports du Québec (MTQ) en composant le 511. Vous pouvez également transmettre votre requête en ligne sur le site du 

Pour un graffiti sur le territoire du Réseau de transport métropolitain (), par exemple les gares, les abris pour usagers, les quais de train, composez le 514 287-8726 ou le 1 888 702-8726.

Pour un graffiti sur les édicules des stations de métro et les sorties d’urgence, contactez la  au 514 786-4636

Pour les graffitis sur les abribus, contactez la  au 450 688-6520 

Graffiti sur une propriété privée :
Le propriétaire ayant été victime de graffiteurs doit lui-même voir à l'enlèvement des graffitis sur son immeuble. Il peut embaucher une firme spécialisée dans ce domaine.

Bon à savoir :
D’avril à novembre, une équipe œuvre à temps plein (du lundi ou jeudi) sur ce type d’intervention.


"," Vandalisme, dessins, peinture, aérosol, bombonne
",Sophie Lessard – Gestion des Immeubles,29-03-2018,
072. Nuisance – Chantier actif de l’Ingénierie,"Poussière, bruit ou autre problématique liée à un chantier actif du Service de l’ingénierie (projet domiciliaire, industriel ou commercial, prolongement de rue, etc.)",,"Préciser l’endroit 
S’agit-il d’une urgence?
S’agit-il de travaux de construction d’un bâtiment ou plutôt d’une rue? 
La requête concerne-t-elle une situation en périphérie du chantier? (préciser le lieu et depuis combien temps la problématique est observée (s’il y a lieu)? ","
L’information sera transmise à l’intervenant concerné.

À moins d’un cas particulier, ou si de plus amples informations sont nécessaires, nous vous rappellerons rapidement. Sinon, la situation devrait être résolue dans les prochains jours, au plus tard d’ici une semaine.

","Nuisance, bruyant, poussière, saleté, nuage de poussière, machinerie, dangereux
",Philippe Guilbeault - Ingénierie ,09-04-2018,
090. Animaux domestiques : règlementation générale,"
Demande d’informations concernant la règlementation sur les animaux
"," https://www.laval.ca/Pages/Fr/Citoyens/animaux-reglement.aspx https://www.laval.ca/Pages/Fr/Citoyens/animaux-reglement.aspx ,  animaux.laval.ca https://www.laval.ca/Pages/Fr/Citoyens/animaux.aspx ,  https://www.laval.ca/Documents/Pages/Fr/Citoyens/animaux/brochure-animaux-de-compagnie.pdf https://www.laval.ca/Documents/Pages/Fr/Citoyens/animaux/brochure-animaux-de-compagnie.pdf ,  L-12430 file:///C:/Users/va.legault/AppData/Local/Microsoft/Windows/INetCache/IE/G1LYUVY8/reglement-l-12430.pdf , ",,"
Visitez le , onglet « Animaux domestiques » pour en savoir plus sur :  

les espèces d’animaux permises
le nombre d’animaux permis
les obligations des gardiens d’animaux, comme
la stérilisation obligatoire pour les chiens et les chats
le respect des règles et infractions
les animaux trouvés et perdus


La brochure sur les animaux de compagnie à Laval est également pertinente à consulter :  


Règlement municipal :
Avec la collaboration d’un comité consultatif constitué, entre autres, d’experts du domaine animalier, Laval s’est inspirée des meilleures pratiques pour mettre sur pied son règlement municipal concernant les animaux, soit le .

Si un non-respect de la règlementation sur les animaux est observé : les observations seront acheminées au Service de l’environnement et, à l’intérieur d’environ 3 jours ouvrables, une personne de ce service vous contactera pour vous indiquer quelle action sera prise. 

Bon à savoir :
Depuis le 1er janvier 2018, tout chien ou chat âgé de plus de 6 mois et gardé sur le territoire de Laval doit être stérilisé. Des exceptions peuvent s'appliquer, avec preuve écrite d'un médecin vétérinaire.
La stérilisation présente de nombreux bienfaits sur la santé et le comportement de l'animal. Ce geste contribue aussi à freiner le problème de surpopulation d'animaux non désirés et à réduire le nombre d'euthanasies. 

","Stérilisation, permis, nombre d’animaux, sorte d’animaux, chien dans un parc, aires d’exercices pour chiens, chevaux, chat, chien, animal en laisse, harnais, animal perdu ou trouvé, garde sur le terrain",@@6  RÉFÉRENCES,Date de création,Dernière mise à jour
"091. Chats et chiens : permis, médailles et micropuçage
",Demande d’information concernant les permis annuels et médailles," Permis et médaille  https://www.laval.ca/Pages/Fr/Citoyens/permis-et-medaille-annuels.aspx ,  Micropucage  https://www.laval.ca/Pages/Fr/Activites/journee-micropucage.aspx ,  Permis annuel et médaille  https://www.laval.ca/Pages/Fr/Citoyens/permis-et-medaille-annuels.aspx , ","
","
Permis et médailles :
À Laval, tous les gardiens de chiens et de chats doivent se procurer un permis et faire porter une médaille à chacun de leurs compagnons.

Visitez le animaux.laval.ca, onglet « » pour en savoir plus sur :  

le coût et la période de validité des permis et des médailles
où obtenir votre permis et votre médaille
quoi faire en cas de perte de votre médaille

Si un non-respect de la règlementation sur les animaux est observé : les observations seront acheminées au Service de l’environnement et, à l’intérieur d’environ 3 jours ouvrables, une personne de ce service vous contactera pour vous indiquer quelle action sera prise. 


Micropuçage :
À compter du 1er janvier 2020, tout chien ou chat gardé sur le territoire de Laval devra être muni d'une micropuce. 

","Identification, propriétaire de chien, micropuce implantée, capsule, collier à chien, collier à chat, laisse, chien en liberté, chat en liberté, animal errant, code numérique, implantation, GPS animal, insérée sous la peau, permis animalier
",Caroline Gascon - Environnement ,02-05-2018,
"095. Programmation : événements, fêtes et festivals
","Demande d’information concernant la programmation des événements corporatifs, c’est-à-dire produit par la Ville de Laval "," Page Internet – Activités https://www.laval.ca/Pages/Fr/Activites/activites.aspx ,  Page Internet – Événements et festivals https://www.laval.ca/Pages/Fr/Activites/evenements-et-festivals.aspx ,  Événements et festivals https://www.laval.ca/Pages/Fr/Activites/evenements-et-festivals.aspx ,  Activités extérieures  https://www.laval.ca/dehors/Pages/Fr/accueil.aspx ,  le calendrier des activités  https://www.laval.ca/Pages/Fr/Activites/activites.aspx , ",,"
Pour connaître toutes les informations pertinentes au sujet des événements à venir : 
visitez le laval.ca 
cliquez sur l’onglet du haut « Activités »
choisissez la catégorie «  » ou encore « »

Vous pouvez également consulter sur le site Internet de la Ville.

","Fête, festival, Laval en blanc, hommage aux bénévoles, Gala Hosia, Bibliovente, Journées de la culture, collecte de sang, Collecte de sang des Lavallois, Fête de la famille, St-Jean-Baptiste, Fête nationale du Québec, Marché de Noël, Zones musicales, Laval à vélo, Grande fête des pompiers, Course des pompiers, Mérite sportif lavallois, Journée d’adoption animaux de compagnie, Laval à vélo, Halloween, 
",Dominic Contant - CLSDS,17-08-2018,17-08-2018
"096. Animaux : excréments non ramassés sur un terrain/voie publique 
","Demande d’intervention concernant des excréments d’animaux (chiens, chats) non ramassés par le propriétaire de l’animal sur un terrain public ou sur la voie publique."," Le règlement L-12430 https://www.laval.ca/Pages/Fr/Citoyens/animaux-reglement.aspx , ","
À quel endroit et à quelle fréquence ?
Est-ce vraiment un terrain appartenant à la ville ?
Est-ce que vous êtes en mesure d’identifier le gardien de l’animal?
Lui avez-vous déjà parlé de la problématique?
Décrivez l’animal en question avec ses particularités.
Avez-vous une photo de l’animal?
","

 concernant les animaux mentionne qu’il est interdit pour le gardien d’un animal domestique d’omettre de nettoyer tout lieu public ou privé (autre que le terrain sur lequel est située son domicile), sali par les matières fécales. Il doit en disposer de manière hygiénique.

Si une infraction est observée :
Si vous êtes en mesure d’identifier le gardien de l’animal, une demande d’intervention peut être adressée au Service de l’environnement en précisant certains éléments nécessaires pour pouvoir intervenir : la date de l’infraction, l’heure, l’endroit, une description de l’animal (photo un atout), etc.  

Avec ces informations, une personne du Service de l’environnement vous contactera d’ici environ 3 jours ouvrables, pour vous informer de l’action qui sera prise. 

Notez que si un constat d’infraction est donné et que celui-ci est contesté, vous pourriez être appelé à témoigner en cour municipale.


Demande de nettoyage d’excréments sur la voie publique ou sur un terrain appartenant à la Ville : 
Soyez assuré que le nettoyage aura lieu lors du passage du balai (pour les rues, trottoirs, passages piétonniers), dont la fréquence varie de 1 à 4 semaines selon l’achalandage de la voie publique, ou lors de l’entretien hebdomadaire des terrains où l’on effectue la tonte du gazon.

"," Excréments, ça pue, chien, chat, sac à caca, caca, pipi, merde, amende, infraction, nettoyage
","Caroline Gascon - Environnement 
Josée Lacoste – Travaux publics",15-05-2018,
"098. Herbe et gazon long - Terrain municipal
","
Demande concernant la présence d’herbe ou gazon non coupé sur : bretelle d’autoroute, parcs, halte, îlot, plateau sportif, etc.
"," Le ministère des Transports https://www.transports.gouv.qc.ca/fr/Pages/default.aspx , ","Précisez l’endroit : s’agit-il d’une halte, d’un parc, d’un terre-plein, d’un accotement de rue… ?","

Ci-dessous le calendrier de tonte du gazon ou du fauchage des différents espaces entretenus par la Ville.

Si vous avez constaté que l’herbe est anormalement haute et qu’une tonte ou un fauchage serait nécessaire, une demande sera adressée au service concerné. Au besoin, un employé de ce service vous contactera pour obtenir plus d’informations ou vous informer d’une situation particulière affectant l’opération.




Bon à savoir :
Les pissenlits ne sont pas considérés dans la hauteur des herbes.

La tonte de gazon n’a pas lieu dans les zones de préservation de la végétation (identifiées par des panneaux). Ces sites sont protégés par la Loi sur la qualité de l’environnement du ministère du Développement durable, de l'Environnement et de la Lutte contre les changements climatiques.

- Pour les plaintes d’herbe haute dans les bassins  (fauchage), faire une demande CLIC (ENV-Fauchage d'herbe). *Notez que l’herbe à l’intérieur des bassins n’est pas coupée (utilité naturelle). Les contours intérieurs peuvent être coupés si l’espace le permet. 

","Gazon, herbe, tonte, fauchage, coupe, végétation, trop long, forêt, mauvais herbe, 
","Caroline Gascon - Environnement
Josée Lacoste – Travaux publics ",17-05-2018,2018-12-18
101. Bibliothèques – Information générale,"
Demande d’information générale concernant la programmation, l’horaire des bibliothèques, l’abonnement, les services, etc.
"," Site Internet - page générale dédiée aux bibliothèques https://www.laval.ca/Pages/Fr/Culture/bibliotheques.aspx ,  Activités spéciales et programmation  https://www.laval.ca/Pages/Fr/Culture/activites-et-formations-dans-les-bibliotheques.aspx ,  Abonnement https://www.laval.ca/Pages/Fr/Culture/abonnement.aspx ,  Carte Avantages Laval  https://www.laval.ca/Pages/Fr/Activites/carte-avantages-laval.aspx ,  bibliotheques.laval.ca https://www.laval.ca/Pages/Fr/Culture/bibliotheques.aspx ,  Bibliomobile https://www.laval.ca/Pages/Fr/Culture/les-bibliotheques-dans-les-parcs.aspx ,  votre dossier d’abonné http://www.biblio.ville.laval.qc.ca/in/faces/homeInBook.xhtml ,  carte Avantages Laval https://www.laval.ca/Pages/Fr/Activites/carte-avantages-laval.aspx ,  Abonnement https://www.laval.ca/Pages/Fr/Culture/abonnement.aspx ,  votre dossier d’abonné http://www.biblio.ville.laval.qc.ca/in/faces/account.xhtml ,  Bibliothèque Émile-Nelligan https://www.laval.ca/lieux/Pages/Fr/bibliotheque-emile-nelligan.aspx ,  Bibliothèque Gabrielle-Roy https://www.laval.ca/lieux/Pages/Fr/bibliotheque-gabrielle-roy.aspx ,  Bibliothèque Germaine-Guèvremont https://www.laval.ca/lieux/Pages/Fr/bibliotheque-germaine-guevremont.aspx ,  Bibliothèque Laure-Conan​ https://www.laval.ca/lieux/Pages/Fr/bibliotheque-laure-conan.aspx ,  Bibliothèque Marius-Barbeau https://www.laval.ca/lieux/Pages/Fr/bibliotheque-marius-barbeau.aspx ,  Bibliothèque Multiculturelle et Le studio - espace numérique https://www.laval.ca/lieux/Pages/Fr/bibliotheque-multiculturelle.aspx ,  Bibliothèque Philippe-Panneton​​ https://www.laval.ca/lieux/Pages/Fr/bibliotheque-philippe-panneton.aspx ,  Bibliothèque Sylvain-Garneau  https://www.laval.ca/lieux/Pages/Fr/bibliotheque-sylvain-garneau.aspx ,  Bibliothèque Yves-Thériault​  https://www.laval.ca/lieux/Pages/Fr/bibliotheque-yves-theriault.aspx ,  modalités de prêts https://www.laval.ca/Pages/Fr/Culture/modalites-de-pret.aspx ,  bibliovente https://www.laval.ca/Pages/Fr/Activites/bibliovente.aspx , ","
","
Consultez le site Internet  pour connaître toutes les informations pertinentes au sujet des 9 bibliothèques situées sur le territoire de Laval :

Les coordonnées et les heures d’ouverture 
Les services offerts, en ligne ou sur place
Les activités spéciales et la programmation (dont la )
Le Studio (espace d’innovation, de création, d’apprentissage de nouvelles compétences)
Le catalogue et 
Une foire aux questions, etc.

Abonnement :
Pour vous abonner à la bibliothèque, vous devez vous procurer la . C​ette carte est remise gratuitement par la Ville de Laval à tous les résidents qui en font la demande. Les non-résidents peuvent aussi se la procurer moyennant des frais. Pour plus d’informations, consultez la page «  ».

Votre dossier :
Il vous est possible de consulter  en ligne. Sinon, pour toute question concernant vos prêts, vos réservations, etc., nous vous invitons à communiquer avec notre bibliothèque de quartier.
​ (Laval-des-Rapides)
​ (Fabreville)
​ (Duvernay)
​ ​(Auteuil)
​ (Saint-François)
​ (Chomedey)
​ (Laval-Ouest)
​(Sainte-Rose)
(Sainte-Dorothée)

Bon à savoir :
Vous pouvez retourner vos documents dans n'importe laquelle des 9 bibliothèques du réseau. Apprenez-en plus sur les  dans la section « Services offerts ». 

Pour de l’information sur la  habituellement tenue au printemps, consultez la page en question dans la section « Activités et événements » du site Internet de la Ville.


","Livres, emprunt, prêt de livre, club de lecture, catalogue, heure du conte, biblios dans les parcs, amis de la bibliothèque, bibliovente, film, jeu vidéo, jeu de société, journaux, revue, magazine, bandes dessinées, livre parlé, conférence, atelier, ressource numérique, ressource informatique, studio d’enregistrement, studio photo, studio vidéo, imprimante 3D, numérisation, photocopie, impression, Le studio MédiaLab, bibliomobile
","Benoit Desgreniers – Bibliothécaire - CLSDS
",26/07/2017,05/07/2018
102. Bibliothèques – Dons et achats de documents,"
Demande d’information concernant le don de livres, jeux, CD, etc., ou concernant des suggestions d’achats.
"," Foire aux questions  - bibliothèques https://www.laval.ca/Pages/Fr/Culture/foire-aux-questions.aspx ,  Lignes directrices pour le développement des collections  https://www.laval.ca/Documents/Pages/Fr/Culture/bibliotheques/lignes-directrices-developpement-collections.pdf ,  lignes directrices pour le développement des collections https://www.laval.ca/Documents/Pages/Fr/Culture/bibliotheques/lignes-directrices-developpement-collections.pdf ,  Bibliovente https://www.laval.ca/Pages/Fr/Activites/bibliovente.aspx ,  bibliotheques.laval.ca https://www.laval.ca/Pages/Fr/Culture/horaires-et-coordonnees-des-bibliotheques.aspx ,  Réponseatout https://bibliopresto.typeform.com/to/Tl4uhb ,  Foire aux questions https://www.laval.ca/Pages/Fr/Culture/foire-aux-questions.aspx , ",,"​​
Dons :
Les bibliothèques acceptent les dons de livres, de DVD, de CD de musique, de jeux vidéo et de jeux de société. Ils sont ajoutés aux collections s’ils correspondent aux , ou vendus lors de la . 

Documents exclus : 
endommagés (pages tachées, coins cornés, pages déchirées, pages jaunies, tranche brunie, etc.)
dégageant une mauvaise odeur (ex. : cigarettes) 
les pages contenant des textes soulignés/surlignés.
encyclopédies, manuels scolaires, cahiers d’exercices, journaux, documents d’entreprises, etc.
VHS

Passez au comptoir d’une des ​bibliothèques​ pour y déposer vos dons. Pour connaître les coordonnées :  

Suggestion d’achat d’un document :
Tous les abonnés peuvent proposer l'achat d'un document grâce à un formulaire de suggestion disponible aux comptoirs des bibliothèques ou en ligne. Pour faire la suggestion en ligne, l’abonné peut se rendre sur le service  de la bibliothèque.  

Plus d’informations sur la marche à suivre sont disponibles dans la  des bibliothèques. 



","Don, livres, jeux, CD, DVD, suggestion d’achat, bibliovente, achat de livre, livres usagés","Benoit Desgreniers – Bibliothécaire - CLSDS
",31-05-2018,
